,,Depth (cm),,,,,,,,,,,,,,,,,
,uncultured nuHF2 cluster bacterium HF0130_29D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,uncultured nuHF2 cluster bacterium HF0500_39O04,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
,uncultured rumen bacterium,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,uncultured sediment bacterium,24,20,57,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0
,uncultured soil bacterium,74,89,114,34,127,396,47,0,0,0,0,0,0,0,159,0,17,0
,uncultured sulfate-reducing bacterium,228,431,414,30,78,67,25,0,0,0,0,0,0,0,9,0,7,0
,unidentified bacterium SM-A48,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,unidentified bacterium SM-A75,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,24,0
,FCB group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bacteroidetes/Chlorobi group,26,39,60,8,8,38,14,4,7,0,0,0,0,0,4,1,6,3
,Bacteroidetes,162,369,901,28,71,161,274,36,45,0,0,0,0,0,47,21,215,42
,Bacteroidetes Order II. Incertae sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhodothermaceae,2,5,2,3,1,9,1,0,0,0,0,0,0,0,1,0,0,6
,Rhodothermus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Rhodothermus marinus,207,217,170,33,89,168,53,0,0,0,0,0,0,0,47,0,20,0
,Salinibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Salinibacter ruber,110,157,100,14,52,97,21,0,0,0,0,0,0,0,30,0,11,0
,Bacteroidia,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Bacteroidales,16,37,138,19,21,25,57,14,33,0,0,0,0,0,3,6,5,9
,Bacteroidaceae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Bacteroides,73,81,139,35,61,30,38,20,15,0,0,0,0,0,22,7,70,14
,Bacteroides caccae,0,16,35,0,0,7,6,0,0,0,0,0,0,0,0,0,11,0
,Bacteroides cellulosilyticus,0,8,37,0,0,8,27,0,0,0,0,0,0,0,0,0,11,0
,Bacteroides dorei,0,10,22,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
,Bacteroides fragilis,22,53,129,0,5,27,36,0,0,0,0,0,0,0,8,0,28,5
,Bacteroides helcogenes,0,16,26,0,0,9,17,0,0,0,0,0,0,0,0,0,15,0
,Bacteroides heparinolyticus,0,16,23,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,Bacteroides intestinalis,6,14,42,0,0,6,6,0,0,0,0,0,0,0,0,0,0,5
,Bacteroides ovatus,0,6,48,0,0,11,9,0,0,0,0,0,0,0,0,0,6,0
,Bacteroides salanitronis,14,31,47,0,0,18,47,0,0,0,0,0,0,0,5,0,11,0
,Bacteroides thetaiotaomicron,8,16,38,0,0,13,17,0,0,0,0,0,0,0,6,0,8,0
,Bacteroides uniformis,0,19,36,0,0,6,7,0,0,0,0,0,0,0,0,0,11,0
,Bacteroides vulgatus,7,13,28,0,0,7,5,0,0,0,0,0,0,0,6,0,0,0
,Bacteroides xylanisolvens,0,12,37,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Bacteroides zoogleoformans,0,18,12,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0
,Barnesiellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Barnesiella,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Barnesiella viscericola,18,29,27,0,5,17,8,0,0,0,0,0,0,0,9,0,7,0
,"environmental samples <CFB group bacteria,order Bacteroidales>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,uncultured Bacteroidales bacterium,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
,Odoribacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Odoribacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Odoribacter splanchnicus,11,26,63,0,0,15,5,0,0,0,0,0,0,0,5,0,11,0
,Paludibacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Paludibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Paludibacter propionicigenes,0,16,93,0,0,31,27,0,0,0,0,0,0,0,6,0,27,6
,Porphyromonadaceae,18,9,10,14,21,5,3,9,3,0,0,0,0,0,0,8,2,7
,Fermentimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fermentimonas caenicola,5,22,64,0,0,14,14,0,0,0,0,0,0,0,9,0,10,0
,Porphyromonas,17,9,13,0,11,11,13,0,2,0,0,0,0,0,3,0,8,0
,Porphyromonas asaccharolytica,0,8,7,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
,Porphyromonas cangingivalis,5,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Porphyromonas crevioricanis,0,15,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Porphyromonas gingivalis,6,27,29,0,0,15,23,15,12,0,0,0,0,0,11,0,0,0
,Prevotellaceae,2,3,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1
,Paraprevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Paraprevotella xylaniphila,6,6,17,0,0,6,7,0,0,0,0,0,0,0,0,0,11,0
,Prevotella,28,61,36,26,34,41,26,33,49,0,0,0,0,0,21,21,12,10
,Prevotella dentalis,18,39,26,6,6,16,9,0,0,0,0,0,0,0,9,0,0,0
,Prevotella denticola,6,14,20,0,6,9,10,0,0,0,0,0,0,0,0,0,9,0
,Prevotella enoeca,0,8,5,0,0,10,5,0,0,0,0,0,0,0,0,5,0,0
,Prevotella fusca,0,0,7,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0
,Prevotella intermedia,12,31,54,5,0,6,33,6,189,0,0,0,0,0,0,0,16,0
,Prevotella jejuni,6,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Prevotella melaninogenica,6,22,21,0,0,11,20,0,18,0,0,0,0,0,0,0,6,0
,Prevotella oris,0,5,17,0,0,6,21,0,8,0,0,0,0,0,0,0,0,0
,Prevotella ruminicola,0,12,24,0,5,8,5,0,0,0,0,0,0,0,0,0,15,0
,Prevotella scopos,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,unclassified Prevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Prevotella sp. oral taxon 299,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
,Rikenellaceae,8,0,4,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0
,Alistipes,8,4,2,2,3,6,2,0,0,0,0,0,0,0,1,0,7,0
,Alistipes finegoldii,19,42,50,8,16,17,7,0,0,0,0,0,0,0,12,0,0,0
,Alistipes shahii,23,53,55,0,17,39,9,0,0,0,0,0,0,0,13,0,6,0
,"environmental samples <CFB group bacteria,family Rikenellaceae>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,uncultured Rikenellaceae bacterium,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
,Mucinivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mucinivorans hirudinis,0,18,32,0,0,6,6,0,0,0,0,0,0,0,0,0,14,0
,Tannerellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Parabacteroides,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
,Parabacteroides distasonis,7,30,55,0,0,13,18,0,0,0,0,0,0,0,9,0,11,0
,Tannerella,5,0,0,3,4,9,5,1,0,0,0,0,0,0,0,0,2,0
,Tannerella forsythia,5,26,39,0,6,13,5,0,25,0,0,0,0,0,0,0,0,0
,unclassified Tannerella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tannerella sp. oral taxon HOT-286,23,40,38,11,9,42,52,9,89,0,0,0,0,0,15,0,11,0
,unclassified Bacteroidales,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0
,Candidatus Azobacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Candidatus Azobacteroides pseudotrichonymphae,0,22,54,0,0,13,13,0,0,0,0,0,0,0,0,0,41,0
,unclassified Bacteroidales (miscellaneous),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bacteroidales bacterium CF,10,19,39,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0
,Marinilabiliales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Marinilabiliaceae,0,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
,Alkalitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alkalitalea saponilacus,14,53,149,0,12,29,41,6,0,0,0,0,0,0,0,0,34,0
,Prolixibacteraceae,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Draconibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Draconibacterium orientale,42,179,1522,0,37,46,626,0,51,0,0,0,0,0,9,0,58,6
,Salinivirgaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Salinivirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Salinivirga cyanobacteriivorans,20,47,156,0,8,35,33,0,0,0,0,0,0,0,12,0,8,0
,Chitinophagia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chitinophagales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chitinophagaceae,1,4,12,11,12,12,5,5,9,0,0,0,0,0,0,11,2,9
,Arachidicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arachidicoccus ginsenosidivorans,0,20,38,0,0,11,11,0,0,0,0,0,0,0,0,0,10,0
,Chitinophaga,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
,Chitinophaga pinensis,31,65,127,7,17,35,43,5,0,0,0,0,0,0,7,0,20,0
,"environmental samples <CFB group bacteria,family Chitinophagaceae>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,uncultured Chitinophagaceae bacterium,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,22,0
,Filimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Filimonas lacunae,6,29,60,0,0,23,17,0,0,0,0,0,0,0,5,0,29,0
,Flavisolibacter,2,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,6
,Flavisolibacter ginsenosidimutans,21,22,40,0,5,35,17,0,0,0,0,0,0,0,9,0,27,0
,Flavisolibacter tropicus,5,21,50,0,6,14,17,5,0,0,0,0,0,0,9,0,30,0
,Niabella,8,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,Niabella ginsenosidivorans,5,28,38,0,0,23,7,0,0,0,0,0,0,0,5,0,7,0
,Niabella soli,0,34,41,0,0,13,17,0,0,0,0,0,0,0,5,0,38,0
,Niastella,3,1,1,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0
,Niastella koreensis,27,46,80,0,13,17,32,0,0,0,0,0,0,0,6,0,17,0
,Pseudobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pseudobacter ginsenosidimutans,8,37,46,0,0,28,11,8,0,0,0,0,0,0,12,0,20,0
,Cytophagia,3,4,6,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
,Cytophagales,12,13,21,2,8,13,6,3,3,0,0,0,0,0,0,1,13,5
,Amoebophilaceae,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Candidatus Amoebophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Candidatus Amoebophilus asiaticus,0,12,14,0,0,18,12,0,0,0,0,0,0,0,8,0,19,0
,Candidatus Cardinium,6,3,11,0,0,3,10,0,0,0,0,0,0,0,0,0,8,0
,Candidatus Cardinium hertigii,0,5,9,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0
,Cardinium endosymbiont of Encarsia pergandiella,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Cardinium endosymbiont of Sogatella furcifera,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardetiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardetia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardetia litoralis,0,22,110,0,0,28,27,0,0,0,0,0,0,0,11,0,22,0
,Cyclobacteriaceae,8,5,6,15,18,6,4,5,0,0,0,0,0,0,8,0,2,8
,Aquiflexum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aquiflexum balticum,6,48,90,0,0,31,21,0,0,0,0,0,0,0,11,0,21,6
,Belliella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Belliella baltica,5,30,63,0,0,22,8,0,0,0,0,0,0,0,0,0,21,0
,Cyclobacterium,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
,Cyclobacterium amurskyense,5,26,84,0,0,13,23,0,0,0,0,0,0,0,0,0,9,0
,Cyclobacterium marinum,12,19,71,0,0,17,20,0,0,0,0,0,0,0,0,0,43,6
,Echinicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Echinicola vietnamensis,18,27,59,0,0,13,13,5,0,0,0,0,0,0,0,0,13,0
,Cytophagaceae,32,31,31,45,24,20,14,20,21,0,0,0,0,0,16,21,5,16
,Cytophaga,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cytophaga hutchinsonii,0,16,46,0,0,12,9,0,0,0,0,0,0,0,0,0,25,0
,Dyadobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dyadobacter fermentans,21,44,52,0,5,35,11,0,0,0,0,0,0,0,9,0,10,0
,unclassified Dyadobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dyadobacter sp. 32,14,20,54,0,0,15,18,9,0,0,0,0,0,0,6,0,9,0
,Emticicia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emticicia oligotrophica,8,7,53,0,0,7,16,0,0,0,0,0,0,0,0,0,16,5
,Fibrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fibrella aestuarina,44,51,43,6,15,40,12,0,0,0,0,0,0,0,5,0,8,0
,Flexibacter,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Leadbetterella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Leadbetterella byssophila,0,17,49,0,0,14,12,0,0,0,0,0,0,0,0,0,20,0
,Runella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Runella slithyformis,15,36,52,0,5,21,25,5,0,0,0,0,0,0,0,0,13,0
,Spirosoma,3,5,6,9,31,3,3,5,0,0,0,0,0,0,4,0,0,8
,Spirosoma aerolatum,18,26,56,0,0,14,21,8,0,0,0,0,0,0,0,0,30,0
,Spirosoma linguale,22,45,61,0,0,24,15,0,0,0,0,0,0,0,7,0,7,0
,Spirosoma montaniterrae,26,22,33,0,8,21,0,0,0,0,0,0,0,0,13,0,13,0
,Spirosoma radiotolerans,19,26,38,6,0,15,16,0,0,0,0,0,0,0,9,0,26,0
,Spirosoma rigui,23,37,36,0,0,17,14,0,0,0,0,0,0,0,6,0,8,0
,Flammeovirgaceae,13,1,3,7,11,0,0,3,10,0,0,0,0,0,8,5,1,7
,Fabibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fabibacter pacificus,13,39,88,0,6,14,34,6,0,0,0,0,0,0,6,0,15,7
,Flammeovirga,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,unclassified Flammeovirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Flammeovirga sp. MY04,0,12,92,0,0,7,27,0,0,0,0,0,0,0,7,0,39,0
,Marivirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Marivirga tractuosa,0,26,91,5,0,13,25,0,0,0,0,0,0,0,0,0,12,0
,unclassified Flammeovirgaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Flammeovirgaceae bacterium 311,8,33,61,0,5,12,21,5,0,0,0,0,0,0,0,0,30,0
,Hymenobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hymenobacter,44,63,61,35,27,46,27,21,0,0,0,0,0,0,20,0,49,10
,Hymenobacter sedentarius,13,54,49,0,27,34,12,0,0,0,0,0,0,0,12,0,16,0
,Hymenobacter swuensis,17,46,37,0,19,35,18,0,0,0,0,0,0,0,10,0,23,0
,unclassified Hymenobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hymenobacter sp. APR13,35,46,38,6,19,39,20,0,0,0,0,0,0,0,17,0,7,0
,Hymenobacter sp. DG25A,6,22,23,0,5,18,13,0,0,0,0,0,0,0,0,0,9,0
,Hymenobacter sp. DG25B,15,26,41,0,5,17,9,0,0,0,0,0,0,0,0,0,0,0
,Hymenobacter sp. PAMC 26554,29,41,48,6,18,39,7,0,0,0,0,0,0,0,14,0,6,0
,Hymenobacter sp. PAMC 26628,36,51,36,5,20,28,12,0,0,0,0,0,0,0,13,0,12,0
,Pontibacter,3,2,4,0,9,0,5,0,0,0,0,0,0,0,3,0,2,0
,Pontibacter actiniarum,14,29,35,0,6,28,8,0,0,0,0,0,0,0,5,0,7,0
,Pontibacter akesuensis,16,39,56,0,5,18,13,0,0,0,0,0,0,0,17,0,16,0
,Pontibacter korlensis,9,26,47,0,5,14,0,0,0,0,0,0,0,0,0,0,9,0
,Rufibacter,4,4,8,0,13,2,1,0,0,0,0,0,0,0,6,0,5,0
,Rufibacter tibetensis,9,32,22,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0
,unclassified Rufibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rufibacter sp. DG15C,19,26,22,0,8,11,5,0,0,0,0,0,0,0,0,0,8,0
,Rufibacter sp. DG31D,22,35,55,0,0,27,7,0,0,0,0,0,0,0,6,0,18,0
,"environmental samples <CFB group bacteria,phylum Bacteroidetes>",0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
,uncultured Bacteroidetes bacterium,29,51,125,0,0,12,25,0,6,0,0,0,0,0,0,0,6,0
,Flavobacteriia,16,21,54,3,7,5,13,3,3,0,0,0,0,0,1,0,4,3
,"environmental samples <CFB group bacteria,class Flavobacteriia>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,uncultured Flavobacteriia bacterium,0,8,55,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0
,Flavobacteriales,18,14,53,9,10,8,4,6,7,0,0,0,0,0,2,2,11,5
,Blattabacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Blattabacterium,17,31,71,9,11,33,18,5,0,0,0,0,0,0,8,0,18,6
,Blattabacterium clevelandi,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
,Blattabacterium cuenoti,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Blattabacterium punctulatus,0,7,18,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0
,unclassified Blattabacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Blattabacterium sp. (Blaberus giganteus),0,0,6,0,0,0,5,0,0,0,0,0,0,0,5,0,10,0
,Blattabacterium sp. (Blattella germanica),0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Blattabacterium sp. (Cryptocercus kyebangensis),0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Blattabacterium sp. (Nauphoeta cinerea),0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Crocinitomicaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fluviicola,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
,Fluviicola taffensis,0,23,76,0,0,14,20,0,0,0,0,0,0,0,6,0,44,7
,Cryomorphaceae,11,6,6,5,5,1,2,0,0,0,0,0,0,0,0,0,1,2
,"environmental samples <CFB group bacteria,family Cryomorphaceae>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,uncultured Cryomorphaceae bacterium,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Owenweeksia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Owenweeksia hongkongensis,12,16,55,0,0,7,14,0,0,0,0,0,0,0,0,0,5,0
,Flavobacteriaceae,155,309,1623,101,160,153,302,166,120,0,0,0,0,0,48,16,319,100
,Aequorivita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aequorivita sublithincola,6,30,77,6,0,17,18,0,0,0,0,0,0,0,0,0,16,0
,Arenibacter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,Arenibacter algicola,11,34,106,0,10,13,46,5,0,0,0,0,0,0,5,0,33,0
,Capnocytophaga,43,41,55,23,26,40,35,13,78,0,0,0,0,0,10,12,39,7
,Capnocytophaga canimorsus,0,25,56,0,0,15,11,0,0,0,0,0,0,0,6,0,15,0
,Capnocytophaga cynodegmi,0,18,44,0,0,0,9,6,0,0,0,0,0,0,5,0,12,0
,Capnocytophaga gingivalis,0,17,22,5,0,16,6,0,19,0,0,0,0,0,5,8,0,0
,Capnocytophaga haemolytica,0,0,19,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0
,Capnocytophaga leadbetteri,6,19,19,8,0,11,9,0,42,0,0,0,0,0,0,5,0,0
,Capnocytophaga ochracea,0,7,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,Capnocytophaga sputigena,16,36,31,10,0,9,11,0,18,0,0,0,0,0,0,0,12,5
,unclassified Capnocytophaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Capnocytophaga sp. ChDC OS43,0,0,14,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
,Capnocytophaga sp. oral taxon 864,5,22,6,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0
,Capnocytophaga sp. oral taxon 878,0,12,28,0,0,6,0,0,0,0,0,0,0,0,5,0,17,0
,Cellulophaga,11,4,24,7,14,0,1,9,6,0,0,0,0,0,10,0,7,3
,Cellulophaga algicola,5,18,126,0,0,9,12,0,0,0,0,0,0,0,0,0,26,0
,Cellulophaga baltica,7,27,170,0,5,18,34,0,0,0,0,0,0,0,0,0,39,0
,Cellulophaga lytica,7,26,155,5,0,12,64,6,5,0,0,0,0,0,0,0,89,6
,Chryseobacterium,80,80,160,61,59,71,47,42,19,0,0,0,0,0,42,33,52,22
,Chryseobacterium antarcticum,0,12,43,0,0,10,12,0,0,0,0,0,0,0,0,0,21,0
,Chryseobacterium arthrosphaerae,0,9,23,0,0,6,6,0,0,0,0,0,0,0,0,0,5,0
,Chryseobacterium balustinum,0,10,31,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
,Chryseobacterium bernardetii,0,17,41,0,7,8,0,0,0,0,0,0,0,0,0,0,7,0
,Chryseobacterium camelliae,6,22,26,0,0,13,11,0,0,0,0,0,0,0,6,0,5,0
,Chryseobacterium carnipullorum,0,17,41,0,0,19,9,0,0,0,0,0,0,0,0,0,20,0
,Chryseobacterium carnis,0,15,44,0,0,16,14,0,0,0,0,0,0,0,6,0,22,0
,Chryseobacterium gallinarum,0,5,28,0,0,8,13,0,0,0,0,0,0,0,0,0,6,0
,Chryseobacterium gleum,11,34,89,0,0,18,28,0,0,0,0,0,0,0,5,0,12,0
,Chryseobacterium haifense,0,19,41,5,0,19,13,14,6,0,0,0,0,0,5,5,6,0
,Chryseobacterium indologenes,11,47,117,7,5,25,23,0,0,0,0,0,0,0,11,0,36,7
,Chryseobacterium indoltheticum,0,20,55,0,0,11,10,0,0,0,0,0,0,0,11,0,17,5
,Chryseobacterium jeonii,5,9,53,0,0,17,49,0,0,0,0,0,0,0,0,0,81,0
,Chryseobacterium joostei,0,8,25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Chryseobacterium lactis,0,12,34,0,0,10,12,0,0,0,0,0,0,0,0,0,47,0
,Chryseobacterium nakagawai,5,15,32,0,0,16,15,0,0,0,0,0,0,0,0,36,0,0
,Chryseobacterium piperi,0,8,47,0,0,10,0,0,0,0,0,0,0,0,0,0,18,0
,Chryseobacterium shandongense,5,14,43,0,0,14,10,0,0,0,0,0,0,0,0,0,12,0
,Chryseobacterium taklimakanense,7,31,50,0,0,13,17,0,0,0,0,0,0,0,0,0,10,0
,unclassified Chryseobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chryseobacterium sp. StRB126,0,5,27,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0
,Cloacibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cloacibacterium normanense,0,15,55,0,0,14,29,5,5,0,0,0,0,0,0,7,5,0
,Croceibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Croceibacter atlanticus,5,16,75,0,0,8,15,0,0,0,0,0,0,0,0,0,7,0
,Dokdonia,13,12,31,0,0,3,1,0,5,0,0,0,0,0,6,0,8,0
,Dokdonia donghaensis,0,13,15,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
,unclassified Dokdonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dokdonia sp. 4H-3-7-5,0,20,51,0,0,8,6,0,0,0,0,0,0,0,0,0,6,0
,Dokdonia sp. MED134,0,0,18,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0
,Elizabethkingia,14,9,34,8,14,2,14,11,8,0,0,0,0,0,16,0,0,8
,Elizabethkingia anophelis,5,23,66,0,0,14,15,0,0,0,0,0,0,0,0,0,17,0
,Elizabethkingia meningoseptica,0,22,43,0,0,7,15,0,0,0,0,0,0,0,0,0,31,0
,Elizabethkingia miricola,7,20,52,0,0,7,17,0,0,0,0,0,0,0,0,0,19,0
,"environmental samples <CFB group bacteria,family Flavobacteriaceae>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,uncultured Flavobacteriaceae bacterium,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
,Flagellimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Flagellimonas maritima,7,18,96,0,6,7,17,7,0,0,0,0,0,0,0,0,8,0
,Flavobacterium,38,37,102,37,37,29,43,31,22,0,0,0,0,0,17,10,79,28
,Flavobacterium anhuiense,15,36,131,0,0,23,22,0,0,0,0,0,0,0,11,0,10,0
,Flavobacterium branchiophilum,0,13,51,0,0,19,15,0,0,0,0,0,0,0,6,0,41,0
,Flavobacterium columnare,0,38,122,5,5,22,22,0,0,0,0,0,0,0,9,0,41,7
,Flavobacterium commune,8,23,105,0,0,17,27,9,0,0,0,0,0,0,0,0,30,0
,Flavobacterium faecale,0,16,80,0,0,15,28,0,0,0,0,0,0,0,0,0,27,0
